-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
43.75,-79.25,2021,1,1,4.17
43.75,-78.75,2021,1,1,3.87
43.75,-78.25,2021,1,1,3.71
43.75,-77.75,2021,1,1,3.67
43.75,-77.25,2021,1,1,3.63
43.75,-76.75,2021,1,1,3.47
43.75,-76.25,2021,1,1,3.04
43.75,-75.75,2021,1,1,2.98
43.75,-75.25,2021,1,1,2.78
43.75,-74.75,2021,1,1,2.71
43.75,-74.25,2021,1,1,2.66
43.75,-73.75,2021,1,1,2.12
43.75,-73.25,2021,1,1,1.71
43.75,-72.75,2021,1,1,1.54
43.75,-72.25,2021,1,1,1.42
43.75,-71.75,2021,1,1,1.22
43.75,-71.25,2021,1,1,0.91
44.25,-80.25,2021,1,1,3.39
44.25,-79.75,2021,1,1,3.67
44.25,-79.25,2021,1,1,3.51
44.25,-78.75,2021,1,1,3.03
44.25,-78.25,2021,1,1,2.99
44.25,-77.75,2021,1,1,3.66
44.25,-77.25,2021,1,1,4.43
44.25,-76.75,2021,1,1,4.51
44.25,-76.25,2021,1,1,3.01
44.25,-75.75,2021,1,1,2.65
44.25,-75.25,2021,1,1,2.09
44.25,-74.75,2021,1,1,1.73
44.25,-74.25,2021,1,1,1.6
44.25,-73.75,2021,1,1,1.3
44.25,-73.25,2021,1,1,1.03
44.25,-72.75,2021,1,1,0.96
44.25,-72.25,2021,1,1,0.89
44.25,-71.75,2021,1,1,0.77
44.25,-71.25,2021,1,1,0.67
44.75,-80.25,2021,1,1,2.25
44.75,-79.75,2021,1,1,1.92
44.75,-79.25,2021,1,1,1.6
44.75,-78.75,2021,1,1,1.57
44.75,-78.25,2021,1,1,2.19
44.75,-77.75,2021,1,1,3.62
44.75,-77.25,2021,1,1,5.16
44.75,-76.75,2021,1,1,5.95
44.75,-76.25,2021,1,1,4.96
44.75,-75.75,2021,1,1,2.91
44.75,-75.25,2021,1,1,1.93
44.75,-74.75,2021,1,1,1.45
44.75,-74.25,2021,1,1,1.09
44.75,-73.75,2021,1,1,0.78
44.75,-73.25,2021,1,1,0.52
44.75,-72.75,2021,1,1,0.44
44.75,-72.25,2021,1,1,0.4
44.75,-71.75,2021,1,1,0.35
44.75,-71.25,2021,1,1,0.3
45.25,-80.25,2021,1,1,1.22
45.25,-79.75,2021,1,1,0.82
45.25,-79.25,2021,1,1,0.61
45.25,-78.75,2021,1,1,0.8
45.25,-78.25,2021,1,1,1.53
45.25,-77.75,2021,1,1,2.8
45.25,-77.25,2021,1,1,4.03
45.25,-76.75,2021,1,1,4.75
45.25,-76.25,2021,1,1,4.62
45.25,-75.75,2021,1,1,2.42
45.25,-75.25,2021,1,1,1.73
45.25,-74.75,2021,1,1,1.47
45.25,-74.25,2021,1,1,1.13
45.25,-73.75,2021,1,1,0.77
45.25,-73.25,2021,1,1,0.43
45.25,-72.75,2021,1,1,0.23
45.25,-72.25,2021,1,1,0.13
45.25,-71.75,2021,1,1,0.1
45.25,-71.25,2021,1,1,0.1
45.75,-80.25,2021,1,1,0.68
45.75,-79.75,2021,1,1,0.53
45.75,-79.25,2021,1,1,0.43
45.75,-78.75,2021,1,1,0.51
45.75,-78.25,2021,1,1,0.89
45.75,-77.75,2021,1,1,1.54
45.75,-77.25,2021,1,1,2.15
45.75,-76.75,2021,1,1,2.41
45.75,-76.25,2021,1,1,2.0
45.75,-75.75,2021,1,1,1.43
45.75,-75.25,2021,1,1,1.55
45.75,-74.75,2021,1,1,1.82
45.75,-74.25,2021,1,1,1.82
45.75,-73.75,2021,1,1,1.3
45.75,-73.25,2021,1,1,0.57
45.75,-72.75,2021,1,1,0.21
45.75,-72.25,2021,1,1,0.08
45.75,-71.75,2021,1,1,0.06
45.75,-71.25,2021,1,1,0.06
46.25,-80.25,2021,1,1,0.36
46.25,-79.75,2021,1,1,0.32
46.25,-79.25,2021,1,1,0.26
46.25,-78.75,2021,1,1,0.28
46.25,-78.25,2021,1,1,0.47
46.25,-77.75,2021,1,1,0.67
46.25,-77.25,2021,1,1,0.82
46.25,-76.75,2021,1,1,0.84
46.25,-76.25,2021,1,1,0.63
46.25,-75.75,2021,1,1,0.75
46.25,-75.25,2021,1,1,1.27
46.25,-74.75,2021,1,1,1.84
46.25,-74.25,2021,1,1,2.03
46.25,-73.75,2021,1,1,1.29
46.25,-73.25,2021,1,1,0.48
46.25,-72.75,2021,1,1,0.13
46.25,-72.25,2021,1,1,0.03
46.25,-71.75,2021,1,1,0.03
46.25,-71.25,2021,1,1,0.04
46.75,-80.25,2021,1,1,0.12
46.75,-79.75,2021,1,1,0.11
46.75,-79.25,2021,1,1,0.11
46.75,-78.75,2021,1,1,0.13
46.75,-78.25,2021,1,1,0.23
46.75,-77.75,2021,1,1,0.31
46.75,-77.25,2021,1,1,0.35
46.75,-76.75,2021,1,1,0.33
46.75,-76.25,2021,1,1,0.27
46.75,-75.75,2021,1,1,0.41
46.75,-75.25,2021,1,1,0.78
46.75,-74.75,2021,1,1,1.16
46.75,-74.25,2021,1,1,1.29
46.75,-73.75,2021,1,1,0.84
46.75,-73.25,2021,1,1,0.33
46.75,-72.75,2021,1,1,0.09
46.75,-72.25,2021,1,1,0.02
46.75,-71.75,2021,1,1,0.02
46.75,-71.25,2021,1,1,0.04
39.75,-80.25,2021,1,2,1.23
39.75,-79.75,2021,1,2,1.54
39.75,-79.25,2021,1,2,1.37
39.75,-78.75,2021,1,2,0.77
39.75,-78.25,2021,1,2,0.45
39.75,-77.75,2021,1,2,0.35
39.75,-77.25,2021,1,2,0.43
39.75,-76.75,2021,1,2,0.64
39.75,-76.25,2021,1,2,0.91
39.75,-75.75,2021,1,2,0.95
39.75,-75.25,2021,1,2,1.0
39.75,-74.75,2021,1,2,1.08
39.75,-74.25,2021,1,2,1.24
39.75,-73.75,2021,1,2,1.54
39.75,-73.25,2021,1,2,3.63
39.75,-72.75,2021,1,2,4.57
39.75,-72.25,2021,1,2,6.1
39.75,-71.75,2021,1,2,8.6
39.75,-71.25,2021,1,2,11.05
40.25,-80.25,2021,1,2,1.06
40.25,-79.75,2021,1,2,1.53
40.25,-79.25,2021,1,2,1.8
40.25,-78.75,2021,1,2,1.56
40.25,-78.25,2021,1,2,1.18
40.25,-77.75,2021,1,2,1.02
40.25,-77.25,2021,1,2,1.07
40.25,-76.75,2021,1,2,1.31
40.25,-76.25,2021,1,2,1.68
40.25,-75.75,2021,1,2,1.72
40.25,-75.25,2021,1,2,1.81
40.25,-74.75,2021,1,2,1.81
40.25,-74.25,2021,1,2,1.84
40.25,-73.75,2021,1,2,2.32
40.25,-73.25,2021,1,2,3.99
40.25,-72.75,2021,1,2,4.98
40.25,-72.25,2021,1,2,6.41
40.25,-71.75,2021,1,2,8.57
40.25,-71.25,2021,1,2,10.96
40.75,-80.25,2021,1,2,0.97
40.75,-79.75,2021,1,2,1.39
40.75,-79.25,2021,1,2,1.82
40.75,-78.75,2021,1,2,2.0
40.75,-78.25,2021,1,2,2.03
40.75,-77.75,2021,1,2,1.98
40.75,-77.25,2021,1,2,2.03
40.75,-76.75,2021,1,2,2.27
40.75,-76.25,2021,1,2,2.68
40.75,-75.75,2021,1,2,2.47
40.75,-75.25,2021,1,2,2.38
40.75,-74.75,2021,1,2,2.37
40.75,-74.25,2021,1,2,2.59
40.75,-73.75,2021,1,2,3.49
40.75,-73.25,2021,1,2,4.95
40.75,-72.75,2021,1,2,5.61
40.75,-72.25,2021,1,2,6.36
40.75,-71.75,2021,1,2,7.55
40.75,-71.25,2021,1,2,9.04
41.25,-80.25,2021,1,2,1.54
41.25,-79.75,2021,1,2,1.62
41.25,-79.25,2021,1,2,2.06
41.25,-78.75,2021,1,2,2.47
41.25,-78.25,2021,1,2,2.68
41.25,-77.75,2021,1,2,2.8
41.25,-77.25,2021,1,2,2.78
41.25,-76.75,2021,1,2,2.75
41.25,-76.25,2021,1,2,2.94
41.25,-75.75,2021,1,2,2.79
41.25,-75.25,2021,1,2,2.53
41.25,-74.75,2021,1,2,2.52
41.25,-74.25,2021,1,2,2.99
41.25,-73.75,2021,1,2,4.05
41.25,-73.25,2021,1,2,5.07
41.25,-72.75,2021,1,2,5.66
41.25,-72.25,2021,1,2,6.12
41.25,-71.75,2021,1,2,6.53
41.25,-71.25,2021,1,2,6.82
41.75,-80.25,2021,1,2,3.29
41.75,-79.75,2021,1,2,2.92
41.75,-79.25,2021,1,2,3.76
41.75,-78.75,2021,1,2,4.47
41.75,-78.25,2021,1,2,4.21
41.75,-77.75,2021,1,2,4.17
41.75,-77.25,2021,1,2,3.84
41.75,-76.75,2021,1,2,3.4
41.75,-76.25,2021,1,2,3.69
41.75,-75.75,2021,1,2,3.91
41.75,-75.25,2021,1,2,3.77
41.75,-74.75,2021,1,2,3.85
41.75,-74.25,2021,1,2,4.38
41.75,-73.75,2021,1,2,5.14
41.75,-73.25,2021,1,2,5.74
41.75,-72.75,2021,1,2,6.22
41.75,-72.25,2021,1,2,6.53
41.75,-71.75,2021,1,2,6.62
41.75,-71.25,2021,1,2,6.47
42.25,-80.25,2021,1,2,4.8
42.25,-79.75,2021,1,2,5.85
42.25,-79.25,2021,1,2,7.77
42.25,-78.75,2021,1,2,8.39
42.25,-78.25,2021,1,2,7.62
42.25,-77.75,2021,1,2,7.02
42.25,-77.25,2021,1,2,6.49
42.25,-76.75,2021,1,2,6.18
42.25,-76.25,2021,1,2,6.52
42.25,-75.75,2021,1,2,6.62
42.25,-75.25,2021,1,2,6.5
42.25,-74.75,2021,1,2,6.62
42.25,-74.25,2021,1,2,7.1
42.25,-73.75,2021,1,2,7.73
42.25,-73.25,2021,1,2,8.4
42.25,-72.75,2021,1,2,8.8
42.25,-72.25,2021,1,2,9.04
42.25,-71.75,2021,1,2,9.01
42.25,-71.25,2021,1,2,8.39
42.75,-80.25,2021,1,2,4.73
42.75,-79.75,2021,1,2,7.11
42.75,-79.25,2021,1,2,9.83
42.75,-78.75,2021,1,2,11.32
42.75,-78.25,2021,1,2,11.32
42.75,-77.75,2021,1,2,11.0
42.75,-77.25,2021,1,2,10.62
42.75,-76.75,2021,1,2,10.36
42.75,-76.25,2021,1,2,10.29
42.75,-75.75,2021,1,2,10.38
42.75,-75.25,2021,1,2,10.29
42.75,-74.75,2021,1,2,10.2
42.75,-74.25,2021,1,2,10.39
42.75,-73.75,2021,1,2,11.21
42.75,-73.25,2021,1,2,11.56
42.75,-72.75,2021,1,2,12.03
42.75,-72.25,2021,1,2,12.19
42.75,-71.75,2021,1,2,11.85
42.75,-71.25,2021,1,2,11.04
43.25,-80.25,2021,1,2,5.2
43.25,-79.75,2021,1,2,6.49
43.25,-79.25,2021,1,2,8.45
43.25,-78.75,2021,1,2,10.87
43.25,-78.25,2021,1,2,11.56
43.25,-77.75,2021,1,2,12.27
43.25,-77.25,2021,1,2,12.47
43.25,-76.75,2021,1,2,12.21
43.25,-76.25,2021,1,2,12.16
43.25,-75.75,2021,1,2,12.45
43.25,-75.25,2021,1,2,12.99
43.25,-74.75,2021,1,2,13.22
43.25,-74.25,2021,1,2,13.09
43.25,-73.75,2021,1,2,13.06
43.25,-73.25,2021,1,2,13.25
43.25,-72.75,2021,1,2,13.5
43.25,-72.25,2021,1,2,13.56
43.25,-71.75,2021,1,2,13.21
43.25,-71.25,2021,1,2,12.3
43.75,-80.25,2021,1,2,5.63
43.75,-79.75,2021,1,2,6.12
43.75,-79.25,2021,1,2,6.77
43.75,-78.75,2021,1,2,8.13
43.75,-78.25,2021,1,2,9.07
43.75,-77.75,2021,1,2,10.13
43.75,-77.25,2021,1,2,10.59
43.75,-76.75,2021,1,2,10.38
43.75,-76.25,2021,1,2,10.11
43.75,-75.75,2021,1,2,10.41
43.75,-75.25,2021,1,2,11.38
43.75,-74.75,2021,1,2,12.31
43.75,-74.25,2021,1,2,12.69
43.75,-73.75,2021,1,2,12.27
43.75,-73.25,2021,1,2,12.14
43.75,-72.75,2021,1,2,12.46
43.75,-72.25,2021,1,2,12.97
43.75,-71.75,2021,1,2,13.23
43.75,-71.25,2021,1,2,12.68
44.25,-80.25,2021,1,2,4.23
44.25,-79.75,2021,1,2,4.4
44.25,-79.25,2021,1,2,4.48
44.25,-78.75,2021,1,2,5.24
44.25,-78.25,2021,1,2,6.23
44.25,-77.75,2021,1,2,7.44
44.25,-77.25,2021,1,2,7.95
44.25,-76.75,2021,1,2,7.62
44.25,-76.25,2021,1,2,6.98
44.25,-75.75,2021,1,2,7.03
44.25,-75.25,2021,1,2,8.27
44.25,-74.75,2021,1,2,9.86
44.25,-74.25,2021,1,2,11.03
44.25,-73.75,2021,1,2,11.07
44.25,-73.25,2021,1,2,10.86
44.25,-72.75,2021,1,2,11.42
44.25,-72.25,2021,1,2,12.0
44.25,-71.75,2021,1,2,12.27
44.25,-71.25,2021,1,2,12.35
44.75,-80.25,2021,1,2,2.68
44.75,-79.75,2021,1,2,2.39
44.75,-79.25,2021,1,2,2.06
44.75,-78.75,2021,1,2,2.69
44.75,-78.25,2021,1,2,3.63
44.75,-77.75,2021,1,2,5.1
44.75,-77.25,2021,1,2,6.08
44.75,-76.75,2021,1,2,6.3
44.75,-76.25,2021,1,2,6.2
44.75,-75.75,2021,1,2,5.67
44.75,-75.25,2021,1,2,6.52
44.75,-74.75,2021,1,2,8.21
44.75,-74.25,2021,1,2,9.89
44.75,-73.75,2021,1,2,10.34
44.75,-73.25,2021,1,2,10.25
44.75,-72.75,2021,1,2,10.42
44.75,-72.25,2021,1,2,10.52
44.75,-71.75,2021,1,2,10.61
44.75,-71.25,2021,1,2,11.05
45.25,-80.25,2021,1,2,2.42
45.25,-79.75,2021,1,2,1.88
45.25,-79.25,2021,1,2,1.23
45.25,-78.75,2021,1,2,1.32
45.25,-78.25,2021,1,2,2.3
45.25,-77.75,2021,1,2,3.52
45.25,-77.25,2021,1,2,4.6
45.25,-76.75,2021,1,2,5.35
45.25,-76.25,2021,1,2,5.7
45.25,-75.75,2021,1,2,5.32
45.25,-75.25,2021,1,2,6.03
45.25,-74.75,2021,1,2,7.46
45.25,-74.25,2021,1,2,8.97
45.25,-73.75,2021,1,2,9.58
45.25,-73.25,2021,1,2,9.08
45.25,-72.75,2021,1,2,8.79
45.25,-72.25,2021,1,2,8.73
45.25,-71.75,2021,1,2,8.9
45.25,-71.25,2021,1,2,9.33
45.75,-80.25,2021,1,2,3.07
45.75,-79.75,2021,1,2,2.5
45.75,-79.25,2021,1,2,1.64
45.75,-78.75,2021,1,2,1.29
45.75,-78.25,2021,1,2,1.8
45.75,-77.75,2021,1,2,2.63
45.75,-77.25,2021,1,2,3.43
45.75,-76.75,2021,1,2,4.02
45.75,-76.25,2021,1,2,4.41
45.75,-75.75,2021,1,2,5.02
45.75,-75.25,2021,1,2,6.56
45.75,-74.75,2021,1,2,8.18
45.75,-74.25,2021,1,2,9.18
45.75,-73.75,2021,1,2,9.02
45.75,-73.25,2021,1,2,7.84
45.75,-72.75,2021,1,2,7.34
45.75,-72.25,2021,1,2,7.48
45.75,-71.75,2021,1,2,8.07
45.75,-71.25,2021,1,2,8.74
46.25,-80.25,2021,1,2,2.29
46.25,-79.75,2021,1,2,2.03
46.25,-79.25,2021,1,2,1.48
46.25,-78.75,2021,1,2,1.2
46.25,-78.25,2021,1,2,1.58
46.25,-77.75,2021,1,2,2.16
46.25,-77.25,2021,1,2,2.73
46.25,-76.75,2021,1,2,3.24
46.25,-76.25,2021,1,2,3.73
46.25,-75.75,2021,1,2,4.67
46.25,-75.25,2021,1,2,6.68
46.25,-74.75,2021,1,2,8.85
46.25,-74.25,2021,1,2,9.91
46.25,-73.75,2021,1,2,8.26
46.25,-73.25,2021,1,2,6.67
46.25,-72.75,2021,1,2,6.28
46.25,-72.25,2021,1,2,6.75
46.25,-71.75,2021,1,2,7.66
46.25,-71.25,2021,1,2,8.49
46.75,-80.25,2021,1,2,0.75
46.75,-79.75,2021,1,2,0.79
46.75,-79.25,2021,1,2,0.76
46.75,-78.75,2021,1,2,0.81
46.75,-78.25,2021,1,2,1.2
46.75,-77.75,2021,1,2,1.64
46.75,-77.25,2021,1,2,2.14
46.75,-76.75,2021,1,2,2.69
46.75,-76.25,2021,1,2,3.27
46.75,-75.75,2021,1,2,4.09
46.75,-75.25,2021,1,2,5.8
46.75,-74.75,2021,1,2,7.68
46.75,-74.25,2021,1,2,8.76
46.75,-73.75,2021,1,2,7.83
46.75,-73.25,2021,1,2,6.06
46.75,-72.75,2021,1,2,5.58
46.75,-72.25,2021,1,2,5.87
46.75,-71.75,2021,1,2,6.41
46.75,-71.25,2021,1,2,6.66
39.75,-80.25,2021,1,3,4.81
39.75,-79.75,2021,1,3,5.26
39.75,-79.25,2021,1,3,5.41
39.75,-78.75,2021,1,3,5.37
39.75,-78.25,2021,1,3,5.68
39.75,-77.75,2021,1,3,5.71
39.75,-77.25,2021,1,3,5.92
39.75,-76.75,2021,1,3,6.47
39.75,-76.25,2021,1,3,7.27
39.75,-75.75,2021,1,3,7.76
39.75,-75.25,2021,1,3,7.94
39.75,-74.75,2021,1,3,8.64
39.75,-74.25,2021,1,3,10.47
39.75,-73.75,2021,1,3,13.78
39.75,-73.25,2021,1,3,16.07
39.75,-72.75,2021,1,3,16.67
39.75,-72.25,2021,1,3,16.23
39.75,-71.75,2021,1,3,15.05
39.75,-71.25,2021,1,3,13.11
40.25,-80.25,2021,1,3,4.93
40.25,-79.75,2021,1,3,5.48
40.25,-79.25,2021,1,3,5.51
40.25,-78.75,2021,1,3,5.38
40.25,-78.25,2021,1,3,5.71
40.25,-77.75,2021,1,3,5.75
40.25,-77.25,2021,1,3,6.17
40.25,-76.75,2021,1,3,7.02
40.25,-76.25,2021,1,3,7.78
40.25,-75.75,2021,1,3,7.0
40.25,-75.25,2021,1,3,7.08
40.25,-74.75,2021,1,3,7.36
40.25,-74.25,2021,1,3,8.13
40.25,-73.75,2021,1,3,10.62
40.25,-73.25,2021,1,3,11.39
40.25,-72.75,2021,1,3,11.59
40.25,-72.25,2021,1,3,11.25
40.25,-71.75,2021,1,3,10.55
40.25,-71.25,2021,1,3,9.82
40.75,-80.25,2021,1,3,4.66
40.75,-79.75,2021,1,3,5.37
40.75,-79.25,2021,1,3,5.62
40.75,-78.75,2021,1,3,5.68
40.75,-78.25,2021,1,3,6.35
40.75,-77.75,2021,1,3,6.42
40.75,-77.25,2021,1,3,6.89
40.75,-76.75,2021,1,3,7.94
40.75,-76.25,2021,1,3,8.87
40.75,-75.75,2021,1,3,7.37
40.75,-75.25,2021,1,3,7.09
40.75,-74.75,2021,1,3,6.69
40.75,-74.25,2021,1,3,6.14
40.75,-73.75,2021,1,3,6.75
40.75,-73.25,2021,1,3,6.32
40.75,-72.75,2021,1,3,5.89
40.75,-72.25,2021,1,3,5.86
40.75,-71.75,2021,1,3,6.27
40.75,-71.25,2021,1,3,6.72
41.25,-80.25,2021,1,3,3.67
41.25,-79.75,2021,1,3,4.33
41.25,-79.25,2021,1,3,4.95
41.25,-78.75,2021,1,3,5.63
41.25,-78.25,2021,1,3,6.63
41.25,-77.75,2021,1,3,6.63
41.25,-77.25,2021,1,3,7.24
41.25,-76.75,2021,1,3,8.76
41.25,-76.25,2021,1,3,10.09
41.25,-75.75,2021,1,3,9.1
41.25,-75.25,2021,1,3,8.34
41.25,-74.75,2021,1,3,7.22
41.25,-74.25,2021,1,3,5.69
41.25,-73.75,2021,1,3,4.25
41.25,-73.25,2021,1,3,3.3
41.25,-72.75,2021,1,3,2.65
41.25,-72.25,2021,1,3,2.47
41.25,-71.75,2021,1,3,2.73
41.25,-71.25,2021,1,3,3.22
41.75,-80.25,2021,1,3,2.56
41.75,-79.75,2021,1,3,2.98
41.75,-79.25,2021,1,3,3.36
41.75,-78.75,2021,1,3,3.95
41.75,-78.25,2021,1,3,4.74
41.75,-77.75,2021,1,3,5.0
41.75,-77.25,2021,1,3,5.98
41.75,-76.75,2021,1,3,7.91
41.75,-76.25,2021,1,3,9.94
41.75,-75.75,2021,1,3,10.26
41.75,-75.25,2021,1,3,10.07
41.75,-74.75,2021,1,3,8.79
41.75,-74.25,2021,1,3,6.58
41.75,-73.75,2021,1,3,4.35
41.75,-73.25,2021,1,3,3.2
41.75,-72.75,2021,1,3,2.35
41.75,-72.25,2021,1,3,1.69
41.75,-71.75,2021,1,3,1.24
41.75,-71.25,2021,1,3,1.21
42.25,-80.25,2021,1,3,1.54
42.25,-79.75,2021,1,3,1.63
42.25,-79.25,2021,1,3,1.65
42.25,-78.75,2021,1,3,1.84
42.25,-78.25,2021,1,3,2.19
42.25,-77.75,2021,1,3,2.53
42.25,-77.25,2021,1,3,3.46
42.25,-76.75,2021,1,3,5.22
42.25,-76.25,2021,1,3,7.65
42.25,-75.75,2021,1,3,8.79
42.25,-75.25,2021,1,3,9.16
42.25,-74.75,2021,1,3,8.21
