-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
47.75,-67.75,2020,1,1,3.79
47.75,-67.25,2020,1,1,3.88
47.75,-66.75,2020,1,1,3.69
47.75,-66.25,2020,1,1,3.39
47.75,-65.75,2020,1,1,2.92
47.75,-65.25,2020,1,1,2.89
41.25,-72.75,2020,1,2,0.0
41.25,-72.25,2020,1,2,0.0
41.25,-71.75,2020,1,2,0.0
41.25,-71.25,2020,1,2,0.0
41.25,-70.75,2020,1,2,0.0
41.25,-70.25,2020,1,2,0.0
41.25,-69.75,2020,1,2,0.0
41.25,-69.25,2020,1,2,0.0
41.25,-68.75,2020,1,2,0.0
41.25,-68.25,2020,1,2,0.0
41.25,-67.75,2020,1,2,0.0
41.25,-67.25,2020,1,2,0.01
41.25,-66.75,2020,1,2,0.01
41.25,-66.25,2020,1,2,0.01
41.25,-65.75,2020,1,2,0.02
41.25,-65.25,2020,1,2,0.03
41.75,-72.75,2020,1,2,0.0
41.75,-72.25,2020,1,2,0.0
41.75,-71.75,2020,1,2,0.0
41.75,-71.25,2020,1,2,0.0
41.75,-70.75,2020,1,2,0.0
41.75,-70.25,2020,1,2,0.0
41.75,-69.75,2020,1,2,0.0
41.75,-69.25,2020,1,2,0.0
41.75,-68.75,2020,1,2,0.0
41.75,-68.25,2020,1,2,0.0
41.75,-67.75,2020,1,2,0.01
41.75,-67.25,2020,1,2,0.02
41.75,-66.75,2020,1,2,0.02
41.75,-66.25,2020,1,2,0.02
41.75,-65.75,2020,1,2,0.02
41.75,-65.25,2020,1,2,0.03
42.25,-72.75,2020,1,2,0.0
42.25,-72.25,2020,1,2,0.0
42.25,-71.75,2020,1,2,0.0
42.25,-71.25,2020,1,2,0.0
42.25,-70.75,2020,1,2,0.0
42.25,-70.25,2020,1,2,0.0
42.25,-69.75,2020,1,2,0.0
42.25,-69.25,2020,1,2,0.0
42.25,-68.75,2020,1,2,0.0
42.25,-68.25,2020,1,2,0.01
42.25,-67.75,2020,1,2,0.03
42.25,-67.25,2020,1,2,0.03
42.25,-66.75,2020,1,2,0.03
42.25,-66.25,2020,1,2,0.02
42.25,-65.75,2020,1,2,0.02
42.25,-65.25,2020,1,2,0.03
42.75,-72.75,2020,1,2,0.0
42.75,-72.25,2020,1,2,0.0
42.75,-71.75,2020,1,2,0.0
42.75,-71.25,2020,1,2,0.0
42.75,-70.75,2020,1,2,0.0
42.75,-70.25,2020,1,2,0.0
42.75,-69.75,2020,1,2,0.0
42.75,-69.25,2020,1,2,0.0
42.75,-68.75,2020,1,2,0.01
42.75,-68.25,2020,1,2,0.02
42.75,-67.75,2020,1,2,0.03
42.75,-67.25,2020,1,2,0.03
42.75,-66.75,2020,1,2,0.03
42.75,-66.25,2020,1,2,0.02
42.75,-65.75,2020,1,2,0.02
42.75,-65.25,2020,1,2,0.03
43.25,-72.75,2020,1,2,0.01
43.25,-72.25,2020,1,2,0.01
43.25,-71.75,2020,1,2,0.0
43.25,-71.25,2020,1,2,0.0
43.25,-70.75,2020,1,2,0.0
43.25,-70.25,2020,1,2,0.0
43.25,-69.75,2020,1,2,0.0
43.25,-69.25,2020,1,2,0.01
43.25,-68.75,2020,1,2,0.01
43.25,-68.25,2020,1,2,0.01
43.25,-67.75,2020,1,2,0.02
43.25,-67.25,2020,1,2,0.02
43.25,-66.75,2020,1,2,0.03
43.25,-66.25,2020,1,2,0.03
43.25,-65.75,2020,1,2,0.03
43.25,-65.25,2020,1,2,0.03
43.75,-72.75,2020,1,2,0.01
43.75,-72.25,2020,1,2,0.02
43.75,-71.75,2020,1,2,0.02
43.75,-71.25,2020,1,2,0.02
43.75,-70.75,2020,1,2,0.01
43.75,-70.25,2020,1,2,0.0
43.75,-69.75,2020,1,2,0.0
43.75,-69.25,2020,1,2,0.01
43.75,-68.75,2020,1,2,0.01
43.75,-68.25,2020,1,2,0.01
43.75,-67.75,2020,1,2,0.01
43.75,-67.25,2020,1,2,0.01
43.75,-66.75,2020,1,2,0.02
43.75,-66.25,2020,1,2,0.05
43.75,-65.75,2020,1,2,0.14
43.75,-65.25,2020,1,2,0.14
44.25,-72.75,2020,1,2,0.03
44.25,-72.25,2020,1,2,0.06
44.25,-71.75,2020,1,2,0.07
44.25,-71.25,2020,1,2,0.05
44.25,-70.75,2020,1,2,0.03
44.25,-70.25,2020,1,2,0.02
44.25,-69.75,2020,1,2,0.01
44.25,-69.25,2020,1,2,0.01
44.25,-68.75,2020,1,2,0.0
44.25,-68.25,2020,1,2,0.01
44.25,-67.75,2020,1,2,0.01
44.25,-67.25,2020,1,2,0.01
44.25,-66.75,2020,1,2,0.02
44.25,-66.25,2020,1,2,0.04
44.25,-65.75,2020,1,2,0.15
44.25,-65.25,2020,1,2,0.17
44.75,-72.75,2020,1,2,0.22
44.75,-72.25,2020,1,2,0.28
44.75,-71.75,2020,1,2,0.31
44.75,-71.25,2020,1,2,0.21
44.75,-70.75,2020,1,2,0.12
44.75,-70.25,2020,1,2,0.06
44.75,-69.75,2020,1,2,0.03
44.75,-69.25,2020,1,2,0.01
44.75,-68.75,2020,1,2,0.0
44.75,-68.25,2020,1,2,0.01
44.75,-67.75,2020,1,2,0.03
44.75,-67.25,2020,1,2,0.05
44.75,-66.75,2020,1,2,0.06
44.75,-66.25,2020,1,2,0.06
44.75,-65.75,2020,1,2,0.05
44.75,-65.25,2020,1,2,0.07
45.25,-72.75,2020,1,2,0.37
45.25,-72.25,2020,1,2,0.45
45.25,-71.75,2020,1,2,0.58
45.25,-71.25,2020,1,2,0.47
45.25,-70.75,2020,1,2,0.34
45.25,-70.25,2020,1,2,0.18
45.25,-69.75,2020,1,2,0.08
45.25,-69.25,2020,1,2,0.03
45.25,-68.75,2020,1,2,0.01
45.25,-68.25,2020,1,2,0.03
45.25,-67.75,2020,1,2,0.11
45.25,-67.25,2020,1,2,0.16
45.25,-66.75,2020,1,2,0.16
45.25,-66.25,2020,1,2,0.15
45.25,-65.75,2020,1,2,0.09
45.25,-65.25,2020,1,2,0.04
45.75,-72.75,2020,1,2,0.44
45.75,-72.25,2020,1,2,0.38
45.75,-71.75,2020,1,2,0.5
45.75,-71.25,2020,1,2,0.56
45.75,-70.75,2020,1,2,0.45
45.75,-70.25,2020,1,2,0.29
45.75,-69.75,2020,1,2,0.17
45.75,-69.25,2020,1,2,0.1
45.75,-68.75,2020,1,2,0.06
45.75,-68.25,2020,1,2,0.07
45.75,-67.75,2020,1,2,0.19
45.75,-67.25,2020,1,2,0.25
45.75,-66.75,2020,1,2,0.22
45.75,-66.25,2020,1,2,0.19
45.75,-65.75,2020,1,2,0.13
45.75,-65.25,2020,1,2,0.06
46.25,-72.75,2020,1,2,0.64
46.25,-72.25,2020,1,2,0.45
46.25,-71.75,2020,1,2,0.47
46.25,-71.25,2020,1,2,0.56
46.25,-70.75,2020,1,2,0.53
46.25,-70.25,2020,1,2,0.43
46.25,-69.75,2020,1,2,0.31
46.25,-69.25,2020,1,2,0.21
46.25,-68.75,2020,1,2,0.13
46.25,-68.25,2020,1,2,0.12
46.25,-67.75,2020,1,2,0.15
46.25,-67.25,2020,1,2,0.19
46.25,-66.75,2020,1,2,0.22
46.25,-66.25,2020,1,2,0.2
46.25,-65.75,2020,1,2,0.17
46.25,-65.25,2020,1,2,0.11
46.75,-72.75,2020,1,2,0.93
46.75,-72.25,2020,1,2,0.82
46.75,-71.75,2020,1,2,0.83
46.75,-71.25,2020,1,2,0.8
46.75,-70.75,2020,1,2,0.71
46.75,-70.25,2020,1,2,0.65
46.75,-69.75,2020,1,2,0.5
46.75,-69.25,2020,1,2,0.29
46.75,-68.75,2020,1,2,0.2
46.75,-68.25,2020,1,2,0.13
46.75,-67.75,2020,1,2,0.1
46.75,-67.25,2020,1,2,0.16
46.75,-66.75,2020,1,2,0.26
46.75,-66.25,2020,1,2,0.25
46.75,-65.75,2020,1,2,0.23
46.75,-65.25,2020,1,2,0.16
47.25,-72.75,2020,1,2,1.13
47.25,-72.25,2020,1,2,1.17
47.25,-71.75,2020,1,2,1.23
47.25,-71.25,2020,1,2,1.19
47.25,-70.75,2020,1,2,0.91
47.25,-70.25,2020,1,2,0.8
47.25,-69.75,2020,1,2,0.66
47.25,-69.25,2020,1,2,0.46
47.25,-68.75,2020,1,2,0.3
47.25,-68.25,2020,1,2,0.16
47.25,-67.75,2020,1,2,0.11
47.25,-67.25,2020,1,2,0.16
47.25,-66.75,2020,1,2,0.24
47.25,-66.25,2020,1,2,0.24
47.25,-65.75,2020,1,2,0.22
47.25,-65.25,2020,1,2,0.15
47.75,-72.75,2020,1,2,1.41
47.75,-72.25,2020,1,2,1.43
47.75,-71.75,2020,1,2,1.47
47.75,-71.25,2020,1,2,1.41
47.75,-70.75,2020,1,2,1.15
47.75,-70.25,2020,1,2,0.92
47.75,-69.75,2020,1,2,0.74
47.75,-69.25,2020,1,2,0.59
47.75,-68.75,2020,1,2,0.39
47.75,-68.25,2020,1,2,0.21
47.75,-67.75,2020,1,2,0.16
47.75,-67.25,2020,1,2,0.16
47.75,-66.75,2020,1,2,0.17
47.75,-66.25,2020,1,2,0.16
47.75,-65.75,2020,1,2,0.13
47.75,-65.25,2020,1,2,0.09
41.25,-72.75,2020,1,3,3.01
41.25,-72.25,2020,1,3,2.61
41.25,-71.75,2020,1,3,2.17
41.25,-71.25,2020,1,3,1.9
41.25,-70.75,2020,1,3,1.78
41.25,-70.25,2020,1,3,1.79
41.25,-69.75,2020,1,3,1.97
41.25,-69.25,2020,1,3,2.19
41.25,-68.75,2020,1,3,2.1
41.25,-68.25,2020,1,3,1.8
41.25,-67.75,2020,1,3,1.58
41.25,-67.25,2020,1,3,1.36
41.25,-66.75,2020,1,3,1.16
41.25,-66.25,2020,1,3,1.13
41.25,-65.75,2020,1,3,1.09
41.25,-65.25,2020,1,3,1.01
41.75,-72.75,2020,1,3,1.49
41.75,-72.25,2020,1,3,1.17
41.75,-71.75,2020,1,3,0.89
41.75,-71.25,2020,1,3,0.72
41.75,-70.75,2020,1,3,0.6
41.75,-70.25,2020,1,3,0.56
41.75,-69.75,2020,1,3,0.72
41.75,-69.25,2020,1,3,0.98
41.75,-68.75,2020,1,3,0.97
41.75,-68.25,2020,1,3,0.87
41.75,-67.75,2020,1,3,0.67
41.75,-67.25,2020,1,3,0.51
41.75,-66.75,2020,1,3,0.44
41.75,-66.25,2020,1,3,0.4
41.75,-65.75,2020,1,3,0.37
41.75,-65.25,2020,1,3,0.32
42.25,-72.75,2020,1,3,0.53
42.25,-72.25,2020,1,3,0.33
42.25,-71.75,2020,1,3,0.2
42.25,-71.25,2020,1,3,0.19
42.25,-70.75,2020,1,3,0.21
42.25,-70.25,2020,1,3,0.27
42.25,-69.75,2020,1,3,0.34
42.25,-69.25,2020,1,3,0.38
42.25,-68.75,2020,1,3,0.34
42.25,-68.25,2020,1,3,0.28
42.25,-67.75,2020,1,3,0.18
42.25,-67.25,2020,1,3,0.12
42.25,-66.75,2020,1,3,0.12
42.25,-66.25,2020,1,3,0.1
42.25,-65.75,2020,1,3,0.1
42.25,-65.25,2020,1,3,0.09
42.75,-72.75,2020,1,3,0.14
42.75,-72.25,2020,1,3,0.08
42.75,-71.75,2020,1,3,0.04
42.75,-71.25,2020,1,3,0.07
42.75,-70.75,2020,1,3,0.1
42.75,-70.25,2020,1,3,0.11
42.75,-69.75,2020,1,3,0.12
42.75,-69.25,2020,1,3,0.1
42.75,-68.75,2020,1,3,0.09
42.75,-68.25,2020,1,3,0.08
42.75,-67.75,2020,1,3,0.06
42.75,-67.25,2020,1,3,0.05
42.75,-66.75,2020,1,3,0.04
42.75,-66.25,2020,1,3,0.03
42.75,-65.75,2020,1,3,0.04
42.75,-65.25,2020,1,3,0.04
43.25,-72.75,2020,1,3,0.11
43.25,-72.25,2020,1,3,0.09
43.25,-71.75,2020,1,3,0.07
43.25,-71.25,2020,1,3,0.08
43.25,-70.75,2020,1,3,0.06
43.25,-70.25,2020,1,3,0.05
43.25,-69.75,2020,1,3,0.04
43.25,-69.25,2020,1,3,0.03
43.25,-68.75,2020,1,3,0.03
43.25,-68.25,2020,1,3,0.03
43.25,-67.75,2020,1,3,0.02
43.25,-67.25,2020,1,3,0.02
43.25,-66.75,2020,1,3,0.02
43.25,-66.25,2020,1,3,0.02
43.25,-65.75,2020,1,3,0.02
43.25,-65.25,2020,1,3,0.02
43.75,-72.75,2020,1,3,0.15
43.75,-72.25,2020,1,3,0.13
43.75,-71.75,2020,1,3,0.12
43.75,-71.25,2020,1,3,0.12
43.75,-70.75,2020,1,3,0.09
43.75,-70.25,2020,1,3,0.05
43.75,-69.75,2020,1,3,0.02
43.75,-69.25,2020,1,3,0.01
43.75,-68.75,2020,1,3,0.01
43.75,-68.25,2020,1,3,0.01
43.75,-67.75,2020,1,3,0.01
43.75,-67.25,2020,1,3,0.0
43.75,-66.75,2020,1,3,0.0
43.75,-66.25,2020,1,3,0.01
43.75,-65.75,2020,1,3,0.01
43.75,-65.25,2020,1,3,0.02
44.25,-72.75,2020,1,3,0.17
44.25,-72.25,2020,1,3,0.16
44.25,-71.75,2020,1,3,0.14
44.25,-71.25,2020,1,3,0.12
44.25,-70.75,2020,1,3,0.09
44.25,-70.25,2020,1,3,0.04
44.25,-69.75,2020,1,3,0.01
44.25,-69.25,2020,1,3,0.0
44.25,-68.75,2020,1,3,0.0
44.25,-68.25,2020,1,3,0.0
44.25,-67.75,2020,1,3,0.0
44.25,-67.25,2020,1,3,0.0
44.25,-66.75,2020,1,3,0.0
44.25,-66.25,2020,1,3,0.0
44.25,-65.75,2020,1,3,0.01
44.25,-65.25,2020,1,3,0.02
44.75,-72.75,2020,1,3,0.2
44.75,-72.25,2020,1,3,0.2
44.75,-71.75,2020,1,3,0.19
44.75,-71.25,2020,1,3,0.16
44.75,-70.75,2020,1,3,0.07
44.75,-70.25,2020,1,3,0.03
44.75,-69.75,2020,1,3,0.01
44.75,-69.25,2020,1,3,0.0
44.75,-68.75,2020,1,3,0.0
44.75,-68.25,2020,1,3,0.0
44.75,-67.75,2020,1,3,0.01
44.75,-67.25,2020,1,3,0.01
44.75,-66.75,2020,1,3,0.02
44.75,-66.25,2020,1,3,0.02
44.75,-65.75,2020,1,3,0.02
44.75,-65.25,2020,1,3,0.03
45.25,-72.75,2020,1,3,0.27
45.25,-72.25,2020,1,3,0.19
45.25,-71.75,2020,1,3,0.19
45.25,-71.25,2020,1,3,0.2
45.25,-70.75,2020,1,3,0.12
45.25,-70.25,2020,1,3,0.06
45.25,-69.75,2020,1,3,0.03
45.25,-69.25,2020,1,3,0.03
45.25,-68.75,2020,1,3,0.0
45.25,-68.25,2020,1,3,0.02
45.25,-67.75,2020,1,3,0.07
45.25,-67.25,2020,1,3,0.11
45.25,-66.75,2020,1,3,0.13
45.25,-66.25,2020,1,3,0.13
45.25,-65.75,2020,1,3,0.1
45.25,-65.25,2020,1,3,0.1
45.75,-72.75,2020,1,3,0.47
45.75,-72.25,2020,1,3,0.21
45.75,-71.75,2020,1,3,0.19
45.75,-71.25,2020,1,3,0.23
45.75,-70.75,2020,1,3,0.23
45.75,-70.25,2020,1,3,0.17
45.75,-69.75,2020,1,3,0.11
45.75,-69.25,2020,1,3,0.08
45.75,-68.75,2020,1,3,0.03
45.75,-68.25,2020,1,3,0.08
45.75,-67.75,2020,1,3,0.32
45.75,-67.25,2020,1,3,0.46
45.75,-66.75,2020,1,3,0.44
45.75,-66.25,2020,1,3,0.46
45.75,-65.75,2020,1,3,0.35
45.75,-65.25,2020,1,3,0.31
46.25,-72.75,2020,1,3,0.87
46.25,-72.25,2020,1,3,0.39
46.25,-71.75,2020,1,3,0.28
46.25,-71.25,2020,1,3,0.25
46.25,-70.75,2020,1,3,0.32
46.25,-70.25,2020,1,3,0.28
46.25,-69.75,2020,1,3,0.2
46.25,-69.25,2020,1,3,0.12
46.25,-68.75,2020,1,3,0.07
46.25,-68.25,2020,1,3,0.13
46.25,-67.75,2020,1,3,0.39
46.25,-67.25,2020,1,3,0.58
46.25,-66.75,2020,1,3,0.65
46.25,-66.25,2020,1,3,0.69
46.25,-65.75,2020,1,3,0.53
46.25,-65.25,2020,1,3,0.43
46.75,-72.75,2020,1,3,1.3
46.75,-72.25,2020,1,3,0.76
46.75,-71.75,2020,1,3,0.65
46.75,-71.25,2020,1,3,0.53
46.75,-70.75,2020,1,3,0.36
46.75,-70.25,2020,1,3,0.33
46.75,-69.75,2020,1,3,0.26
46.75,-69.25,2020,1,3,0.15
46.75,-68.75,2020,1,3,0.13
46.75,-68.25,2020,1,3,0.18
46.75,-67.75,2020,1,3,0.29
46.75,-67.25,2020,1,3,0.45
46.75,-66.75,2020,1,3,0.59
46.75,-66.25,2020,1,3,0.56
46.75,-65.75,2020,1,3,0.5
46.75,-65.25,2020,1,3,0.37
47.25,-72.75,2020,1,3,1.54
47.25,-72.25,2020,1,3,1.25
47.25,-71.75,2020,1,3,1.12
47.25,-71.25,2020,1,3,0.84
47.25,-70.75,2020,1,3,0.47
47.25,-70.25,2020,1,3,0.37
47.25,-69.75,2020,1,3,0.38
47.25,-69.25,2020,1,3,0.39
47.25,-68.75,2020,1,3,0.37
47.25,-68.25,2020,1,3,0.43
47.25,-67.75,2020,1,3,0.5
47.25,-67.25,2020,1,3,0.56
47.25,-66.75,2020,1,3,0.57
47.25,-66.25,2020,1,3,0.52
47.25,-65.75,2020,1,3,0.47
47.25,-65.25,2020,1,3,0.36
47.75,-72.75,2020,1,3,1.4
47.75,-72.25,2020,1,3,1.35
47.75,-71.75,2020,1,3,1.25
47.75,-71.25,2020,1,3,0.98
47.75,-70.75,2020,1,3,0.75
47.75,-70.25,2020,1,3,0.7
47.75,-69.75,2020,1,3,0.83
47.75,-69.25,2020,1,3,1.02
47.75,-68.75,2020,1,3,1.09
47.75,-68.25,2020,1,3,1.06
47.75,-67.75,2020,1,3,1.05
47.75,-67.25,2020,1,3,0.96
47.75,-66.75,2020,1,3,0.77
47.75,-66.25,2020,1,3,0.59
47.75,-65.75,2020,1,3,0.49
47.75,-65.25,2020,1,3,0.37
41.25,-72.75,2020,1,4,4.4
41.25,-72.25,2020,1,4,4.55
41.25,-71.75,2020,1,4,4.91
41.25,-71.25,2020,1,4,4.93
41.25,-70.75,2020,1,4,6.65
